geo,month,c_resid,avg_nights,std_nights,month_name
Albania,1,Domestic country,52970.28571428572,16131.542390756129,Styczeń
Albania,1,Foreign country,44950.42857142857,25431.960639171746,Styczeń
Albania,1,Total,97920.71428571429,39551.75613764108,Styczeń
Albania,2,Domestic country,40858.57142857143,13236.637927323074,Luty
Albania,2,Foreign country,47668.0,29684.08728595171,Luty
Albania,2,Total,88526.57142857143,42044.9230381709,Luty
Albania,3,Domestic country,43892.42857142857,23494.46927723731,Marzec
Albania,3,Foreign country,58587.0,46186.580525804966,Marzec
Albania,3,Total,102479.42857142857,69092.30846449106,Marzec
Albania,4,Domestic country,57905.142857142855,37894.2437863966,Kwiecień
Albania,4,Foreign country,102993.14285714286,90579.7190166919,Kwiecień
Albania,4,Total,160898.2857142857,126882.52916472816,Kwiecień
Albania,5,Domestic country,81725.85714285714,35329.55121154986,Maj
Albania,5,Foreign country,171994.85714285713,126425.54148381643,Maj
Albania,5,Total,253720.7142857143,160045.6991369593,Maj
Albania,6,Domestic country,123403.0,54890.85758640895,Czerwiec
Albania,6,Foreign country,288062.375,200703.4538146392,Czerwiec
Albania,6,Total,411465.375,252005.1782205718,Czerwiec
Albania,7,Domestic country,259500.875,107223.94890060375,Lipiec
Albania,7,Foreign country,589615.5,240486.5846172238,Lipiec
Albania,7,Total,849116.375,329581.25239024893,Lipiec
Albania,8,Domestic country,334188.5714285714,126482.01705625605,Sierpień
Albania,8,Foreign country,728739.0,281720.04245704634,Sierpień
Albania,8,Total,1062927.5714285714,401954.489207778,Sierpień
Albania,9,Domestic country,176489.875,103577.58162768275,Wrzesień
Albania,9,Foreign country,399466.125,243595.10529942773,Wrzesień
Albania,9,Total,575956.0,345414.24272148527,Wrzesień
Albania,10,Domestic country,76290.5,43645.83132769629,Październik
Albania,10,Foreign country,131451.375,97260.89026492098,Październik
Albania,10,Total,207741.875,138132.56344482745,Październik
Albania,11,Domestic country,62562.625,19750.831294892014,Listopad
Albania,11,Foreign country,131096.0,84850.77879626876,Listopad
Albania,11,Total,198121.42857142858,99530.0552678388,Listopad
Albania,12,Domestic country,76156.0,50915.36939864033,Grudzień
Albania,12,Foreign country,58851.333333333336,26762.350253045166,Grudzień
Albania,12,Total,142565.0,57020.207779347846,Grudzień
Austria,1,Domestic country,2263735.625,732676.714467465,Styczeń
Austria,1,Foreign country,8102034.0,3475583.9420739072,Styczeń
Austria,1,Total,10365769.625,4204410.474407116,Styczeń
Austria,2,Domestic country,2760635.875,901131.0841353672,Luty
Austria,2,Foreign country,9231736.75,3872212.19271656,Luty
Austria,2,Total,11992372.625,4764136.643647347,Luty
Austria,3,Domestic country,2237447.25,811779.9251864034,Marzec
Austria,3,Foreign country,7046349.75,3333003.9344844874,Marzec
Austria,3,Total,9283797.0,4135092.3996593556,Marzec
Austria,4,Domestic country,1762758.5,847846.5887657473,Kwiecień
Austria,4,Foreign country,3407087.375,2064971.4481847608,Kwiecień
Austria,4,Total,5169845.875,2894757.070087251,Kwiecień
Austria,5,Domestic country,2389435.5,902128.7002115765,Maj
Austria,5,Foreign country,3355772.125,1836398.3541416402,Maj
Austria,5,Total,5745207.625,2703451.4590575793,Maj
Austria,6,Domestic country,3364639.5,367747.58131204225,Czerwiec
Austria,6,Foreign country,5731705.5,2072629.2532320255,Czerwiec
Austria,6,Total,9096345.0,2403167.2003687136,Czerwiec
Austria,7,Domestic country,4488077.5,241607.88080748878,Lipiec
Austria,7,Foreign country,10163895.625,1514862.4088637736,Lipiec
Austria,7,Total,14651973.125,1299197.0495136534,Lipiec
Austria,8,Domestic country,4950626.75,420803.5492981595,Sierpień
Austria,8,Foreign country,11653875.0,1248303.3340199918,Sierpień
Austria,8,Total,16604501.75,945411.4549292052,Sierpień
Austria,9,Domestic country,3330022.5,219593.34954540725,Wrzesień
Austria,9,Foreign country,6554057.625,742764.2756196876,Wrzesień
Austria,9,Total,9884080.125,664352.4267109259,Wrzesień
Austria,10,Domestic country,2642537.0,216587.37812848532,Październik
Austria,10,Foreign country,4343798.0,1177409.226577695,Październik
Austria,10,Total,6986335.0,1351269.8918023107,Październik
Austria,11,Domestic country,1834845.25,531735.6234791739,Listopad
Austria,11,Foreign country,2197838.875,901611.3072756286,Listopad
Austria,11,Total,4032684.125,1431045.4265507574,Listopad
Austria,12,Domestic country,1877834.4285714286,725870.666019059,Grudzień
Austria,12,Foreign country,5670369.857142857,2788694.9134495053,Grudzień
Austria,12,Total,7548204.285714285,3509895.2016828894,Grudzień
Belgium,1,Domestic country,773515.5,188951.84259639127,Styczeń
Belgium,1,Foreign country,876672.5,332870.50236948644,Styczeń
Belgium,1,Total,1650188.0,512407.4906416907,Styczeń
Belgium,2,Domestic country,1036058.5,164043.41344900138,Luty
Belgium,2,Foreign country,1027421.125,387958.36893646116,Luty
Belgium,2,Total,2063479.625,532018.3300134196,Luty
Belgium,3,Domestic country,1196357.25,402181.32266562484,Marzec
Belgium,3,Foreign country,1102332.625,529478.9835197664,Marzec
Belgium,3,Total,2298689.875,900860.5155433232,Marzec
Belgium,4,Domestic country,1695882.625,700648.6736670602,Kwiecień
Belgium,4,Foreign country,1372572.0,790578.9465215621,Kwiecień
Belgium,4,Total,3068454.625,1421316.417601849,Kwiecień
Belgium,5,Domestic country,1619619.875,683616.7826386857,Maj
Belgium,5,Foreign country,1500704.375,832164.3343256766,Maj
Belgium,5,Total,3120324.25,1453257.2500123153,Maj
Belgium,6,Domestic country,1715686.75,398185.0380340958,Czerwiec
Belgium,6,Foreign country,1509691.125,703985.4422115838,Czerwiec
Belgium,6,Total,3225377.875,1020137.2595894616,Czerwiec
Belgium,7,Domestic country,3643148.5,363474.92233125836,Lipiec
Belgium,7,Foreign country,2071613.75,609572.3669720673,Lipiec
Belgium,7,Total,5714762.25,513108.21946412325,Lipiec
Belgium,8,Domestic country,3126116.5,275724.99562063644,Sierpień
Belgium,8,Foreign country,2306033.125,683029.2284606519,Sierpień
Belgium,8,Total,5432149.625,619157.6233441085,Sierpień
Belgium,9,Domestic country,1906917.5,159790.5612320614,Wrzesień
Belgium,9,Foreign country,1526313.875,487707.95777286857,Wrzesień
Belgium,9,Total,3433231.375,517738.14797911036,Wrzesień
Belgium,10,Domestic country,1617354.125,289134.08438717615,Październik
Belgium,10,Foreign country,1625281.75,567990.9217206481,Październik
Belgium,10,Total,3242635.875,833044.605291155,Październik
Belgium,11,Domestic country,1274985.375,346022.2339689161,Listopad
Belgium,11,Foreign country,1118036.375,437674.5453824068,Listopad
Belgium,11,Total,2393021.75,746041.3189173428,Listopad
Belgium,12,Domestic country,1172753.2857142857,291526.2751604129,Grudzień
Belgium,12,Foreign country,1168912.5714285714,517888.092073586,Grudzień
Belgium,12,Total,2341665.8571428573,800383.0138168077,Grudzień
Bulgaria,1,Domestic country,494789.4,82419.55237260148,Styczeń
Bulgaria,1,Foreign country,444985.4,45572.95109821175,Styczeń
Bulgaria,1,Total,939774.8,107954.54980083054,Styczeń
Bulgaria,2,Domestic country,582858.8,99725.02873251025,Luty
Bulgaria,2,Foreign country,414437.6,22729.564025735297,Luty
