DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2022-10,753136,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2022-11,627576,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2022-12,493105,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-01,547565,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-02,690249,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-03,687519,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-04,645253,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-05,772402,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-06,878030,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-07,1241380,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-08,1316744,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-09,869415,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-10,797693,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-11,666576,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2023-12,526822,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2024-01,592734,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2024-02,689525,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2024-03,697318,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2024-04,593287,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2024-05,780547,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2024-06,880048,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2024-07,1262454,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2024-08,1355811,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2024-09,786080,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2024-10,833815,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,2024-11,727121,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-01,5698623,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-02,4910729,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-03,5699454,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-04,6769370,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-05,4738594,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-06,6650622,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-07,10287416,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-08,10755850,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-09,8184515,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-10,6351243,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-11,4239714,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2018-12,4155453,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-01,5464606,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-02,4724904,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-03,5302265,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-04,6450503,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-05,4779125,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-06,7596506,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-07,9489285,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-08,9779402,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-09,7310730,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-10,6383556,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-11,5840873,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2019-12,5341687,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-01,5993862,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-02,5269900,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-03,3466530,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-04,1328049,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-05,1557228,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-06,3865451,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-07,7495566,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-08,9412401,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-09,4552255,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-10,5637863,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-11,3985652,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2020-12,2663293,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2021-01,3590040,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2021-02,3999751,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2021-03,4695175,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2021-04,3992567,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2021-05,4043462,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2021-06,7666735,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2021-07,12200787,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2021-08,12074947,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2021-09,8665809,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2021-10,7514683,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,2021-11,6591807,,
